"video_id","video_title","view_count","category","duration_in_seconds","upload_time","captured_time","avg_rate","max_rate","min_rate","num_raters","num_dislikes","num_likes","uploader_id","uploader_name","uploader_url","video_desp"
"-Edv8Onsrgg","Britney Spears - Hold It Against Me","83931400","Music","269","2011-02-17T21:25:20.000Z","01/18/13","4.322858","5.0","1.0","285494","48330","237164","ZijND2e2tPp2AQL8Go2YSg","BritneySpearsVEVO","https://gdata.youtube.com/feeds/api/users/BritneySpearsVEVO","Music video by Britney Spears performing Hold It Against Me. (C) 2011 JIVE Records, a unit of Sony Music Entertainment"
"-J7J_IWUhls","Paramore: The Only Exception [OFFICIAL VIDEO]","57769038","Music","268","2010-02-17T21:08:41.000Z","01/18/13","4.946277","5.0","1.0","247642","3326","244316","lVrJwcIy7saPcGc1nct80A","FueledByRamen","https://gdata.youtube.com/feeds/api/users/FueledByRamen","© WMG 2010. Paramore's music video for 'The Only Exception' from their album, brand new eyes - available now on Fueled By Ramen. Visit http://paramore.net for more!  LYRICS  When I was younger I saw my daddy cry And curse at the wind He broke his own heart and I watched As he tried to reassemble it  And my momma swore That she would never let herself forget And that was the day that I promised I'd never sing of love if it does not exist  But darling, You are the only exception You are the only exception You are the only exception You are the only exception  Maybe I know somewhere Deep in my soul That love never lasts And we've got to find other ways To make it alone Or keep a straight face And I've always lived like this Keeping a comfortable distance And up until now I've sworn to myself That I'm content with loneliness  Because none of it was ever worth the risk  Well you are the only exception You are the only exception You are the only exception You are the only exception You are the only exception  I've got a tight grip on reality But I can't let go of what's in front of me here I know you're leaving in the morning When you wake up Leave me with some kind of proof it's not a dream  You are the only exception You are the only exception You are the only exception You are the only exception  You are the only exception You are the only exception You are the only exception You are the only exception  And I'm on my way to believing Oh, and I'm on my way to believing"
"-jEDdFm3Nx0","Luke Bryan - I Don't Want This Night To End","12984877","Music","305","2011-11-08T08:00:00.000Z","01/18/13","4.9312334","5.0","1.0","52758","907","51851","teMJzhMoMh1-WN6d2u6NEg","LukeBryanVEVO","https://gdata.youtube.com/feeds/api/users/LukeBryanVEVO","Music video by Luke Bryan performing I Don't Want This Night To End. (P) (C) 2011 Capitol Records Nashville. All rights reserved. Unauthorized reproduction is a violation of applicable laws. Manufactured by Capitol Records Nashville, 3322 West End Avenue, 11th Floor, Nashville, TN 37203"
"-q0LE3gtUn8","Jerrod Niemann - Lover, Lover","6143035","Music","201","2010-05-05T18:31:15.000Z","01/18/13","4.948496","5.0","1.0","18717","241","18476","riKx0GtoHPDVw24mNzfHfg","JerrodNiemannVEVO","https://gdata.youtube.com/feeds/api/users/JerrodNiemannVEVO","Music video by Jerrod Niemann performing Lover, Lover. (C) 2010 Sony Music Entertainment"
"-R9GrGheMRw","Rodney Atkins - Take A Back Road (Official)","4007493","Music","214","2011-09-21T20:39:38.000Z","01/18/13","4.9511046","5.0","1.0","15298","187","15111","YLYe54eJvCjSfbH2fw7r3w","Rodney Atkins (Official)","https://gdata.youtube.com/feeds/api/users/RodneyAtkinsVideos","The official music video for the #1 Song  Take A Back Road .  TAKE A BACK ROAD In Stores October 4th. Pre-order now on iTunes: http://itunes.apple.com/us/preorder/take-a-back-road/id458679618"
"-zzP29emgpg","Drake - Take Care ft. Rihanna","63396567","Music","249","2012-04-23T16:07:14.000Z","01/18/13","4.851044","5.0","1.0","258144","9613","248531","QznUf1SjfDqx65hX3zRDiA","DrakeVEVO","https://gdata.youtube.com/feeds/api/users/DrakeVEVO","Music video by Drake performing Take Care. (C) 2012 Cash Money Records Inc."
"_Z5-P9v3F8w","Justin Bieber - Never Say Never ft. Jaden Smith","354783070","Music","230","2010-05-27T22:07:29.000Z","01/18/13","3.7654974","5.0","1.0","969132","299099","670033","Hkj014U2CQ2Nv0UZeYpE_A","JustinBieberVEVO","https://gdata.youtube.com/feeds/api/users/JustinBieberVEVO","Music video by Justin Bieber performing Never Say Never. (C) 2010 The Island Def Jam Music Group"
"0NKUpo_xKyQ","Ellie Goulding - Lights","38273868","Music","221","2011-01-20T17:52:20.000Z","01/18/13","4.9101114","5.0","1.0","237138","5329","231809","vu362oukLMN1miydXcLxGg","EllieGouldingVEVO","https://gdata.youtube.com/feeds/api/users/EllieGouldingVEVO","Buy tickets for Ellie Goulding's UK December tour here http://ell.li/vW8FZP  Music video by Ellie Goulding performing Lights. (C) 2011 Polydor Ltd. (UK)  Buy Now! http://smarturl.it/halcyon"
"0UjsXo9l6I8"," Empire State of Mind  Jay Z | Alicia Keys [OFFICIAL VIDEO]","157652865","Music","282","2009-10-30T21:54:52.000Z","01/18/13","4.8678474","5.0","1.0","394665","13039","381626","N-sc1xJr-QQNj_uNIM9wTA","jayz","https://gdata.youtube.com/feeds/api/users/jayz","Check out the OFFICIAL VIDEO for  Empire State of Mind  Jay Z | Alicia Keys!  Life+Times | Twitter: http://full.sc/REKTYT Life+Times | Facebook: http://full.sc/REKOV9 LifeandTimes.com http://full.sc/RWJL0a Itunes: http://full.sc/Tw0I0R"
"0V2VVEH6AX4","Drake - The Motto (Edited) ft. LIL WAYNE, Tyga","8374218","Music","243","2012-02-13T19:26:38.000Z","01/18/13","4.4653783","5.0","1.0","26284","3513","22771","QznUf1SjfDqx65hX3zRDiA","DrakeVEVO","https://gdata.youtube.com/feeds/api/users/DrakeVEVO","Music video by Drake performing The Motto. (C) 2011 Cash Money Records Inc."
"1AJmKkU5POA","Michael Bublé -  Haven't Met You Yet  [Official Music Video]","56948082","Music","260","2009-10-02T17:41:43.000Z","01/18/13","4.8772755","5.0","1.0","150418","4615","145803","HqQruhGENdmWy_oeH1f8QA","MichaelBubleTV","https://gdata.youtube.com/feeds/api/users/MichaelBubleTV","© 2009 WMG Michael Bublé -  Haven't Met You Yet  [Official Music Video]. From the album Crazy Love available on iTunes here: http://www.smarturl.it/MBcrazylove.  Connect with Michael: http://www.michaelbuble.com http://www.bungalow-b.com http://www.facebook.com/michaelbuble http://www.twitter.com/michaelbuble http://www.itunes.com/michaelbuble  LYRICS: I'm not surprised, not everything lasts I've broken my heart so many times I stopped keeping track Talk myself in, I talk myself out I get all worked up then I let myself down  I tried so very hard not to loose it I came up with a million excuses I thought, I thought of every possibility  And I know some day that it'll all turn out You'll make me work so we can work to work it out And I promise you kid that I give so much more than I get I just haven't met you yet  I might have to wait, I'll never give up I guess it's half timin and the other half's luck Wherever you are, whenever it's right You'll come outta nowhere and into my life  And I know that we can be so amazin And baby your love is gonna change me And now I can see every possibility  Somehow I know that it'll all turn out You'll make me work so we can work to work it out And promise you kid I'll give so much more than I get I just haven't met you yet  They say all's fair in love and war But I won't need to fight it We'll get it right and we'll be united  And I know that we can be so amazin And bein in your life is gonna change me And now I can see every single possibility  And someday I know it'll all turn out And I'll work to work it out Promise you kid I'll give more than I get  Oh you know it'll all turn out And you'll make me work so we can work to work it out And promise you kid to give so much more than I get yeah I just haven't met you yet  I just haven't met you yet Oh promise you kid to give so much more than I get I said love love love love love love love I just haven't met you yet"
"1G4isv_Fylg","Coldplay - Paradise","181383616","Music","261","2011-10-19T02:42:54.000Z","01/18/13","4.930033","5.0","1.0","877673","15352","862321","DPM_n1atn2ijUwHd0NNRQw","ColdplayVEVO","https://gdata.youtube.com/feeds/api/users/ColdplayVEVO","Click here to buy Mylo Xyloto http://links.emi.com/coldplayMX  This video was directed by Mat Whitecross in 2011 and was filmed in South Africa and London Music video by Coldplay performing Paradise. (C) 2011 EMI Records Ltd This label copy information is the subject of copyright protection. All rights reserved.(C) 2011 EMI Records Ltd  #VEVOCertified on April 19, 2012. http://www.vevo.com/certified http://www.youtube.com/vevocertified"
"1zfzka5VwRc","Demi Lovato - Give Your Heart a Break (Official Video)","66089372","Music","216","2012-04-02T20:30:51.000Z","01/18/13","4.914582","5.0","1.0","456529","9749","446780","nyB9MYKRkSFK3IIB32CoVw","DemiLovatoVEVO","https://gdata.youtube.com/feeds/api/users/DemiLovatoVEVO","To download  Give Your Heart A Break  visit http://www.smarturl.it/unbrokenitunes  On tour this summer with Special Guests Hot Chelle Rae and Owl City. Get info and tix at http://www.demilovato.com/  Facebook - http://www.facebook.com/demilovato Twitter - http://www.twitter.com/ddlovato Tumblr - http://demilovato.tumblr.com Official Site - http://www.demilovato.com Google+ - http://gplus.to/DemiLovatoGPlus"
"2CGF_Z3yZAo","Jason Derulo - Don't Wanna Go Home (Official Video)","83074830","Music","253","2011-05-25T16:49:20.000Z","01/18/13","4.8290396","5.0","1.0","225432","9635","215797","e3yZzUwpmy2eKKmF9svX0Q","JasonDerulo","https://gdata.youtube.com/feeds/api/users/JasonDerulo","© 2012 WMG Buy Jason Derulo's  Undefeated  on iTunes Now - http://smarturl.it/Jason-Undefeated?IQid=YTVid  The official video for Jason Derulo's smash hit  Don't Wanna Go Home  off the album.   Official website: http://www.jasonderulo.com Facebook: http://www.facebook.com/jasonderulo Twitter: http://www.twitter.com/jasonderulo YouTube subscribe: http://www.youtube.com/JasonDerulo"
"2ggzxInyzVE","The Wanted - Glad You Came","64522445","Music","203","2011-08-11T19:27:03.000Z","01/18/13","4.868664","5.0","1.0","306937","10078","296859","SrHWAPjZ-fGPhknzVU6NGw","thewantedVEVO","https://gdata.youtube.com/feeds/api/users/thewantedVEVO","UK: New single Chasing the Sun is OUT NOW click here  http://bit.ly/Kh0juX Buy Battleground, the new album from The Wanted, on iTunes here: http://bit.ly/rQWOG4 Amazon: http://amzn.to/rYYrDS & Play.com: http://bit.ly/umgXNU   USA: Buy The Wanted EP on iTunes here: http://smarturl.it/iTheWantedSpl Amazon: http://smarturl.it/aTheWantedSpl  Follow The Wanted: http://www.facebook.com/thewanted http://www.twitter.com/thewantedmusic"
"2lTB1pIg1y0","Drake - Over","58390167","Music","243","2010-04-07T22:40:38.000Z","01/18/13","4.710646","5.0","1.0","125839","9103","116736","QznUf1SjfDqx65hX3zRDiA","DrakeVEVO","https://gdata.youtube.com/feeds/api/users/DrakeVEVO","Music video by Drake performing Over. (C) 2010 Young Money Entertainment/Cash Money Records/Universal Motown"
"2sRM39rHoB8","Pink -Fuckin' Perfect Official Music Video","1238820","People","239","2011-02-02T20:51:43.000Z","01/18/13","4.9490175","5.0","1.0","7532","96","7436","_e1Agd45kzYOR8hr-dIRQg","xxhaziexx09","https://gdata.youtube.com/feeds/api/users/xxhaziexx09",""
"3jNlIGDRkvQ","P!nk - Blow Me (One Last Kiss)","30663573","Music","228","2012-07-26T23:50:07.000Z","01/18/13","4.9156594","5.0","1.0","191984","4048","187936","XJDX1KK6t121Z9FLhu5o2A","PinkVEVO","https://gdata.youtube.com/feeds/api/users/PinkVEVO","Music video by P!nk performing Blow Me (One Last Kiss). (C) 2012 RCA Records, a division of Sony Music Entertainment"
"3mC2ixOAivA","Chris Brown - Yeah 3x","115848399","Music","257","2010-10-21T23:20:05.000Z","01/18/13","4.880598","5.0","1.0","296344","8846","287498","m1dsgJNnhaLkY3uAdqN4mA","ChrisBrownVEVO","https://gdata.youtube.com/feeds/api/users/ChrisBrownVEVO","Music video by Chris Brown performing Yeah 3x. (C) 2010 JIVE Records, a unit of Sony Music Entertainment"
"3OnnDqH6Wj8","Flo Rida - Good Feeling [Official Video]","127084535","Music","271","2011-10-21T20:04:20.000Z","01/18/13","4.9028754","5.0","1.0","433875","10535","423340","BRFlde39a2U4nAkmGqJwAQ","officialflo","https://gdata.youtube.com/feeds/api/users/officialflo","© 2011 WMG | Flo Rida's new album WILD ONES is available in stores & online now! Download on iTunes: http://smarturl.it/wildones  If you've bought the singles off the new album on US iTunes ( Let It Roll ,  Good Feeling ,  Wild Ones  ft. Sia,  Whistle ) complete your album now: http://smarturl.it/wildones  Other Countries get WILD ONES here: http://smarturl.it/wildones  Directed by Erik White  Follow Flo Rida on Twitter: http://twitter.com/official_flo  http://www.officialflo.com http://www.twitter.com/official_flo http://www.facebook.com/officialflo"
"3taEuL4EHAg","Ke$ha featuring 3OH!3 - Blah Blah Blah ft. 3OH!3","32247147","Music","204","2010-02-23T19:22:19.000Z","01/18/13","4.471574","5.0","1.0","84447","11156","73291","9HnKwLco0wfmmHJT4KOjJw","keshaVEVO","https://gdata.youtube.com/feeds/api/users/keshaVEVO","Music video by Ke$ha featuring 3OH!3 performing Blah Blah Blah. (C) 2010 RCA Records, a unit of Sony Music Entertainment"
"3YfNFR6gh2E","Kip Moore - Somethin' 'Bout A Truck","12402345","Music","180","2011-10-21T07:00:00.000Z","01/18/13","4.8814254","5.0","1.0","42606","1263","41343","BILbI8wZk3rL3qiZx470Ag","KipMooreVEVO","https://gdata.youtube.com/feeds/api/users/KipMooreVEVO","Vote for Kip once each day to win an American Country Award this year www.theacas.com! Kip's debut album Up All Night is available now! http://bit.ly/KipUpAllNightiTunes Check out this video about Up All Night featuring Kip's new single 'Beer Money!' http://youtu.be/FPEFbvv4G5U"
"4GuqB1BQVr4","Justin Bieber - Boyfriend","201775406","Music","211","2012-05-03T23:50:06.000Z","01/18/13","3.6758554","5.0","1.0","1382565","457679","924886","Hkj014U2CQ2Nv0UZeYpE_A","JustinBieberVEVO","https://gdata.youtube.com/feeds/api/users/JustinBieberVEVO","Music video by Justin Bieber performing Boyfriend. ©: 2012 The Island Def Jam Music Group #VEVOCertified on July 11, 2012. http://www.youtube.com/vevocertified  Buy It Now! iTunes - http://smarturl.it/boyfriend Amazon - http://smarturl.it/boyfriendamzn"
"4JipHEz53sU","Nicki Minaj - Super Bass","308250807","Music","219","2011-05-05T17:13:13.000Z","01/18/13","4.370602","5.0","1.0","905780","142524","763256","aum3Yzdl3TbBt8YUeUGZLQ","NickiMinajAtVEVO","https://gdata.youtube.com/feeds/api/users/NickiMinajAtVEVO","Minaj's new album 'Pink Friday: Roman Reloaded' is out now! Buy it here: smarturl.it/Pinkfridayexplicit #VEVOCertified on August 18, 2011. http://www.vevo.com/certified http://www.youtube.com/vevocertified"
"4r3MZNCGzVY","Trey Songz - Heart Attack [Official Video]","20240825","Music","261","2012-05-04T22:12:05.000Z","01/18/13","4.9433856","5.0","1.0","106121","1502","104619","7DpParfqYQEbFGt5eTX5pQ","TreySongzVideos","https://gdata.youtube.com/feeds/api/users/TreySongzVideos","© 2012 WMG. New album CHAPTER V available on iTunes now: http://smarturl.it/chapterv  Directed by: Benny Boom  http://www.treysongz.com http://www.treysangels.com http://store.treysongz.com http://www.twitter.com/treysongz http://www.facebook.com/treysongz"
"5iDPw_qjhtM","Sugarland - Stuck Like Glue","19527195","Music","247","2010-08-03T18:13:33.000Z","01/18/13","4.8824477","5.0","1.0","60773","1786","58987","bJI4Kiaba4Nh_tVjR3Gm7w","SugarlandVEVO","https://gdata.youtube.com/feeds/api/users/SugarlandVEVO","Music video by Sugarland performing Stuck Like Glue. (C) 2010 Mercury Records, a Division of UMG Recordings, Inc."
"5zCy3EWs9Q0","Calvin Harris feat. Ne-Yo - Let's Go (Official Video)","5329603","Music","253","2012-05-16T15:14:51.000Z","01/18/13","4.8831286","5.0","1.0","25635","749","24886","4rasfm9J-X4jNl9SvXp8xA","UltraRecords","https://gdata.youtube.com/feeds/api/users/UltraRecords","Buy the single here: http://goo.gl/UxnLD Calvin Harris feat. Ne-Yo - Let's Go from Ultra Music  Ultra Music http://www.ultramusic.com"
"6g6g2mvItp4","Maroon 5 - Misery","109494442","Music","210","2010-07-01T02:10:45.000Z","01/18/13","4.879206","5.0","1.0","293956","8877","285079","N1hnUccO4FD5WfM7ithXaw","Maroon5VEVO","https://gdata.youtube.com/feeds/api/users/Maroon5VEVO","Music video by Maroon 5 performing Misery. (C) 2010 A&M/Octone Records"
"6PN78PS_QsM","J. Cole - Work Out","41132418","Music","246","2011-08-15T07:00:00.000Z","01/18/13","4.9102316","5.0","1.0","148293","3328","144965","nzJFckvQBA5nn9lMu08LWQ","JColeVEVO","https://gdata.youtube.com/feeds/api/users/JColeVEVO","Music video by J Cole performing Work Out. (C) 2011 Roc Nation LLC"
"6SLy2W5eC7M","David Guetta Feat Akon - Sexy Chick (Official Video)","19787829","Music","215","2011-03-07T21:54:27.000Z","01/18/13","4.8379846","5.0","1.0","33577","1360","32217","c8Ib7NUt8dW09-pXFeFShw","EMPOTV","https://gdata.youtube.com/feeds/api/users/EMPOTV","David Guetta Feat Akon - Sexy Chick (Official Video)"
"7-uothzTaaQ","Carrie Underwood - Good Girl","9611635","Music","210","2012-03-13T00:00:08.000Z","01/18/13","4.9248824","5.0","1.0","59640","1120","58520","KTgj8r-wp80wJgDxhc6jpA","carrieunderwoodVEVO","https://gdata.youtube.com/feeds/api/users/carrieunderwoodVEVO","Music video by Carrie Underwood performing Good Girl. (C) 2012 19 Recordings Limited, under exclusive license to Sony Music Nashville, a division of Sony Music Entertainment"
"7Dqgr0wNyPo","Mercy (Explicit)","28447281","Music","334","2012-06-06T15:50:07.000Z","01/18/13","4.7154136","5.0","1.0","160879","11446","149433","hpJbg7zMbi5jx9Gdjaxa9g","KanyeWestVEVO","https://gdata.youtube.com/feeds/api/users/KanyeWestVEVO","Buy Now! iTunes: http://bit.ly/Ouhz4F GOOD MUSIC CRUEL SUMMER: http://smarturl.it/goodcsit   Music video by Kanye West performing Mercy (Explicit). ©:  2012, Getting Out Our Dreams, Inc./The Island Def Jam Music Group"
"7HX4SfnVlP4","Luke Bryan - Country Girl (Shake It For Me)","9199678","Music","291","2011-05-23T10:51:41.000Z","01/18/13","4.8954716","5.0","1.0","35091","917","34174","teMJzhMoMh1-WN6d2u6NEg","LukeBryanVEVO","https://gdata.youtube.com/feeds/api/users/LukeBryanVEVO","Music video by Luke Bryan performing Country Girl (Shake It For Me). (P) (C) 2011 Capitol Records Nashville. All rights reserved. Unauthorized reproduction is a violation of applicable laws.  Manufactured by Capitol Records Nashville, 3322 West End Avenue, 11th Floor, Nashville, TN   37203"
"7NJqUN9TClM","The Band Perry - If I Die Young","66405141","Music","230","2010-05-28T18:16:27.000Z","01/18/13","0.0","0.0","0.0","0","0","0","raEOCQpNcwDPHW84QpXAbQ","TheBandPerryVEVO","https://gdata.youtube.com/feeds/api/users/TheBandPerryVEVO","Music video by The Band Perry performing If I Die Young. (C) 2010 Republic Nashville Records, a division of UMG Recordings, Inc."
"7qzhngp7jh8","Brad Paisley - Remind Me  ft. Carrie Underwood","14884051","Music","247","2011-07-28T21:21:56.000Z","01/18/13","4.9431353","5.0","1.0","66755","949","65806","xwcuOcJCJVDm_BRKYJ2Vdg","BRADPAISLEYVEVO","https://gdata.youtube.com/feeds/api/users/BRADPAISLEYVEVO","Music video by Brad Paisley performing Remind Me (Duet With Carrie Underwood). (P) 2011 Sony Music Entertainment"
"7V2GzYcRK9E","Chris Brown - She Ain't You","28825117","Music","256","2011-04-29T19:52:00.000Z","01/18/13","4.849002","5.0","1.0","105061","3966","101095","m1dsgJNnhaLkY3uAdqN4mA","ChrisBrownVEVO","https://gdata.youtube.com/feeds/api/users/ChrisBrownVEVO","Music video by Chris Brown performing She Ain't You. (C) 2011 JIVE Records, a unit of Sony Music Entertainment"
"8aRor905cCw","Travie McCoy: Billionaire ft. Bruno Mars [OFFICIAL VIDEO]","139852509","Music","214","2010-05-06T16:07:50.000Z","01/18/13","4.9094553","5.0","1.0","407711","9229","398482","lVrJwcIy7saPcGc1nct80A","FueledByRamen","https://gdata.youtube.com/feeds/api/users/FueledByRamen","Subscribe for the latest music and videos from Fueled By Ramen: http://smarturl.it/fbryoutube  © WMG 2010. Travie McCoy's music video for 'Billionaire' featuring Bruno Mars from his album, Lazarus - available now on Decaydance / Fueled By Ramen. Visit http://traviemccoy.com for more!"
"8dM5QYdTo08","Miguel - Adorn","16987307","Music","220","2012-07-31T07:00:18.000Z","01/18/13","4.860862","5.0","1.0","105823","3681","102142","pOt14iqkbd6QjtBHicTXKQ","MiguelVEVO","https://gdata.youtube.com/feeds/api/users/MiguelVEVO","Kaleidoscope Dream out now:  http://smarturl.it/KD?iqID=video     Music video by Miguel performing Adorn. (C) 2012 RCA Records, a division of Sony Music Entertainment"
"8ESdn0MuJWQ","Jason Derulo - Ridin' Solo  (Official Video in HD)","68437044","Music","241","2010-05-03T15:10:25.000Z","01/18/13","4.886796","5.0","1.0","176566","4997","171569","e3yZzUwpmy2eKKmF9svX0Q","JasonDerulo","https://gdata.youtube.com/feeds/api/users/JasonDerulo","© 2012 WMG Buy Jason Derulo's  Undefeated  on iTunes Now - http://smarturl.it/Jason-Undefeated?IQid=YTVid  Official website: http://www.jasonderulo.com Facebook: http://www.facebook.com/jasonderulo Twitter: http://www.twitter.com/jasonderulo YouTube subscribe: http://www.youtube.com/JasonDerulo"
"8gyLR4NfMiI","Chris Brown - Look At Me Now ft. Lil Wayne, Busta Rhymes","202385132","Music","249","2011-03-11T01:03:41.000Z","01/18/13","4.731764","5.0","1.0","595565","39938","555627","m1dsgJNnhaLkY3uAdqN4mA","ChrisBrownVEVO","https://gdata.youtube.com/feeds/api/users/ChrisBrownVEVO","Music video by Chris Brown featuring Lil Wayne and Busta Rhymes performing Look At Me Now. (C) 2011 JIVE Records, a unit of Sony Music Entertainment #VEVOCertified on August 10, 2011. http://www.vevo.com/certified http://www.youtube.com/vevocertified"
"8PTDv_szmL0","B.o.B - Nothin' On You [feat. Bruno Mars] (Official Video)","103114770","Music","229","2010-03-09T20:27:06.000Z","01/18/13","4.932846","5.0","1.0","245942","4129","241813","e4LM_eKc9ywRmVuBm5pjQg","AtlanticVideos","https://gdata.youtube.com/feeds/api/users/AtlanticVideos","Watch the best B.o.B music videos on YouTube here: http://www.youtube.com/playlist?list=PLakoz4isJL_kSGOMG8FONyR1QBak_27RP  http://www.bobatl.com/ http://www.twitter.com/bobatl http://www.facebook.com/bobatl http://www.youtube.com/bobatl (subscribe)  Get B.o.B merchandise and more here: http://store.bobatl.com/"
"8UVNT4wvIGY","Gotye - Somebody That I Used To Know (feat. Kimbra) - official video","367477011","Music","244","2011-07-05T20:58:17.000Z","01/18/13","4.849492","5.0","1.0","1686715","63466","1623249","FC9LamNMmLioW643VZ40OA","gotyemusic","https://gdata.youtube.com/feeds/api/users/gotyemusic","For details on Gotye's upcoming tour dates go here http://www.gotye.com  Film clip for the Gotye song Somebody That I Used To Know, featuring Kimbra from the album Making Mirrors. Buy Somebody That I Used To Know here: http://www.smarturl.it/gotyesomebody Buy Making Mirrors here http://www.smarturl.it/gotye  http://www.gotye.com/ http://www.facebook.com/gotye/ http://www.twitter.com/gotye/  ********************************************** Somebody That I Used To Know lyrics  Now and then I think of when we were together Like when you said you felt so happy you could die Told myself that you were right for me But felt so lonely in your company But that was love and it's an ache I still remember  You can get addicted to a certain kind of sadness Like resignation to the end Always the end So when we found that we could not make sense Well you said that we would still be friends But I'll admit that I was glad that it was over  But you didn't have to cut me off Make out like it never happened And that we were nothing And I don't even need your love But you treat me like a stranger And that feels so rough You didn't have to stoop so low Have your friends collect your records And then change your number I guess that I don't need that though Now you're just somebody that I used to know  Now and then I think of all the times you screwed me over But had me believing it was always something that I'd done And I don't wanna live that way Reading into every word you say You said that you could let it go  And I wouldn't catch you hung up on somebody that you used to know...  But you didn't have to cut me off Make out like it never happened And that we were nothing And I don't even need your love But you treat me like a stranger And that feels so rough You didn't have to stoop so low Have your friends collect your records And then change your number I guess that I don't need that though Now you're just somebody that I used to know  I used to know That I used to know  Somebody... *************  Video credits: Directed, produced and edited by Natasha Pincus Body art by Emma Hack Cinematographer and colourist: Warwick Field Scenic artist: Howard Clark Key grip: Rob Hansford Assistants: Rose Cidoni, Claire Leighton, Rob Murray Original artwork by Frank De Backer  Music credits: Produced by Wally De Backer Mixed by Francois Tetaz, assisted by Wally at Moose Mastering, Richmond, VIC Bass recorded by Wally in Lucas Taranto's loungeroom, Melbourne, VIC All other sounds put together by Wally in The Barn, Merricks, VIC  Bass guitar: Lucas Taranto Lead and backing vocals: Kimbra Guitar, flutes, percussion and synth samples, lead and backing vocals: Wally  Contains a sample of the recording Seville as performed by Luiz Bonfa. Courtesy of Geffen Records, under license from Universal Music Enterprises.  Used by permission. All rights reserved.  Written by Luiz Bonfa and published by Sasqua Music. Used by permission."
"8v_4O44sfjM","Christina Perri - Jar of Hearts (Official Music Video)","90262537","Music","272","2010-09-13T20:01:01.000Z","01/18/13","4.934633","5.0","1.0","432815","7073","425742","2gMECGMn5TVbRN5S5tKb8Q","lovemspenny","https://gdata.youtube.com/feeds/api/users/lovemspenny","© 2010 WMG http://facebook.com/christinaperrimusic http://twitter.com/christinaperri  my album lovestrong. is available now! http://smarturl.it/lovestrong download the  jar of hearts  music video on itunes! http://bit.ly/JOHvideoDL  AHHHH ITS HERE!!! please enjoy the heart + soul + guts in my official music video for jar of hearts!!!!!!!  special thanks to atlantic records, stacey tookey, allison holker, kathryn mccormick, keltie colleen, chantel aguirre, eboni adams, chelsea thedinga, peter chu, jay martin, jill kaplan, + the whole crew + DNA."
"98WtmW-lfeE","Katy Perry - Teenage Dream","120685531","Music","230","2010-08-10T17:58:24.000Z","01/18/13","4.8394284","5.0","1.0","288146","11567","276579","2kTZB_yeYgdAg4wP2tEryA","emimusic","https://gdata.youtube.com/feeds/api/users/emimusic","Music video by Katy Perry performing Teenage Dream. Capitol Records, LLC. #VEVOCertified on April 23, 2012. http://www.vevo.com/certified http://www.youtube.com/vevocertified"
"9n5G0qFBsHM","World Premiere Video:  Knee Deep  Feat. Jimmy Buffett","3363624","Film","218","2011-06-29T20:23:54.000Z","01/18/13","4.947112","5.0","1.0","13765","182","13583","H5oChsU9MVM7gIqBolNKGQ","zacbrownband","https://gdata.youtube.com/feeds/api/users/zacbrownband","It's trouble in tropical paradise for Flody Boatwood and his siblings Brody and Jody as they maneuver the perils of Careyes, Mexico. Funny... some of these villains look kind of familiar..."
"9RUSRxTpI80","Chris Brown featuring Tyga & Kevin McCall - Deuces","26908375","Music","277","2010-07-22T00:23:03.000Z","01/18/13","4.9032207","5.0","1.0","68031","1646","66385","m1dsgJNnhaLkY3uAdqN4mA","ChrisBrownVEVO","https://gdata.youtube.com/feeds/api/users/ChrisBrownVEVO","Music video by Chris Brown featuring Tyga & Kevin McCall performing Deuces. (C) 2010 JIVE Records, a unit of Sony Music Entertainment"
"a_YR4dKArgo","Selena Gomez & The Scene - Naturally","181284825","Music","187","2009-12-11T21:50:32.000Z","01/18/13","4.653078","5.0","1.0","367691","31890","335801","jK8ORC71kwyj1DWFwril_A","SelenaGomezVEVO","https://gdata.youtube.com/feeds/api/users/SelenaGomezVEVO","Music video by Selena Gomez & The Scene performing Naturally. (C) 2009 Hollywood Records, Inc. #VEVOCertified on May 6, 2011. http://www.vevo.com/certified http://www.youtube.com/vevocertified"
"a81eP2E8MEQ","Jay Sean - Do You Remember ft. Sean Paul, Lil Jon","63555880","Music","219","2009-12-11T04:15:26.000Z","01/18/13","4.897571","5.0","1.0","91068","2332","88736","dfbxcSrqYvM5pqDmTWr1eQ","JaySeanVEVO","https://gdata.youtube.com/feeds/api/users/JaySeanVEVO","Music video by Jay Sean performing Do You Remember. (C) 2009 Cash Money Records Inc."
"AaXaig_43lU","Jeremih - Down On Me ft. 50 Cent","109367656","Music","232","2010-12-16T02:43:32.000Z","01/18/13","4.8820252","5.0","1.0","275008","8111","266897","nPv641OQpDcicKtva2kwrw","JeremihVEVO","https://gdata.youtube.com/feeds/api/users/JeremihVEVO","Music video by Jeremih performing Down On Me. (C) 2010 The Island Def Jam Music Group"
"AE3yia1AJeQ","Tyga - Rack City (Explicit)","22512846","Music","216","2012-01-10T08:00:00.000Z","01/18/13","4.1580343","5.0","1.0","96593","20332","76261","hXnu0HBydqedqhnClp0rJg","TygaVEVO","https://gdata.youtube.com/feeds/api/users/TygaVEVO","Music video by Tyga performing Rack City. (C) 2011 Cash Money Records Inc."
